ArrestID,Incident,Arrest Date,Arrest Time,Age,Sex,Race,Ethnicity,Law,Crime LongID,Code Description,Attempt,Arrest type,Last 30 Days,City,State,Neighborhood Association,NeighborhoodXY
APD*210001259,"21,002,266",7/27/2021 0:00,12:50,40,M,W,N,PL,PL 155.30   01    EF4,GR LAR 4-VALUE PROPERTY GREATER THAN $1000,C,Complaint,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*210001264,"21,096,581",7/27/2021 0:00,17:32,21,M,B,N,PL,PL 140.15   01    AM2,CRIMINAL TRESPASS 2ND,C,Crime in Progress,FALSE,Albany,NY,White,
APD*210001265,"21,096,581",7/27/2021 0:00,17:32,21,M,B,N,PL,PL 140.15   01    AM2,CRIMINAL TRESPASS 2ND,C,Crime in Progress,FALSE,Albany,NY,White,
APD*210001613,"21,100,271",9/10/2021 0:00,8:40,33,M,B,N,PL,PL 140.25   02    CF2,BURG:W/CRI INT - DWELLING,C,Arrest Warrant,TRUE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*210001617,"21,120,068",9/10/2021 0:00,14:05,26,M,W,N,PL,PL 155.25         AM0,PETIT LARCENY,C,Crime in Progress,TRUE,Albany,NY,Upper Washington Avenue,POINT (-73.7985897295 42.6817391392)
APD*210001627,"21,120,407",9/11/2021 0:00,1:17,53,F,B,N,PL,PL 195.05         AM2,OBSTRUCT GOVERNMENTL ADMIN 2ND,C,Crime in Progress,TRUE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*210001349,"21,094,531",8/12/2021 0:00,12:00,38,F,B,N,PL,PL 140.25   02    CF2,BURG:W/CRI INT - DWELLING,C,Complaint,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*210001628,"21,120,408",9/11/2021 0:00,1:22,34,M,W,H,PL,PL 120.00   01    AM3,ASLT W/INT CAUSES PHYS INJURY,C,Crime in Progress,TRUE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*210001414,"21,110,022",8/22/2021 0:00,21:51,25,F,B,H,PL,PL 120.00   01    AM3,ASLT W/INT CAUSES PHYS INJURY,C,Crime in Progress,FALSE,Albany,NY,West End,POINT (-73.7781040852 42.6749695802)
APD*210001731,"21,126,288",9/21/2021 0:00,19:49,28,M,B,U,PL,PL 240.26         0V2,HARASSMENT 2ND-PHY CONTACT,C,Complaint,TRUE,Albany,NY,White,
APD*210001411,"21,060,675",8/22/2021 0:00,0:40,20,M,W,N,PL,PL 155.25         AM0,PETIT LARCENY,C,Complaint,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*210001685,"21,112,969",9/17/2021 0:00,10:40,29,M,B,N,PL,PL 140.25   02    CF2,BURG:W/CRI INT - DWELLING,C,Complaint,TRUE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*210001730,"21,126,132",9/21/2021 0:00,14:31,44,M,W,N,PL,PL 215.50   03    AM2,DISOBEY MANDATE EXC  JL 753A-2,C,Crime in Progress,TRUE,Albany,NY,Melrose,POINT (-73.7990796239 42.6727006271)
APD*210001738,"20,075,372",9/22/2021 0:00,15:10,30,M,W,N,PL,PL 240.26   01    0V2,HARRASSMENT 2ND- PHY CONTACT,C,Arrest Warrant,TRUE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*210001366,"21,105,558",8/13/2021 0:00,21:14,30,M,W,N,PL,PL 240.26   01    0V2,HARRASSMENT 2ND- PHY CONTACT,C,Crime in Progress,FALSE,Albany,NY,White,
APD*210001739,"20,075,294",9/22/2021 0:00,15:10,30,M,W,N,PL,PL 240.26   01    0V2,HARRASSMENT 2ND- PHY CONTACT,C,Arrest Warrant,TRUE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*210001745,"21,125,653",9/22/2021 0:00,23:55,26,M,B,N,PL,PL 125.25   01    AF2,MURDER  INTENTION,A,Crime in Progress,TRUE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*210001743,"21,126,868",9/22/2021 0:00,18:04,26,M,B,N,PL,PL 220.09   01    CF4,CRIM POSS NARCO DRUG,C,Crime in Progress,TRUE,Albany,NY,White,
APD*210001741,"21,126,709",9/22/2021 0:00,16:21,56,F,B,N,PL,PL 140.05         0V0,TRESPASS,C,Crime in Progress,TRUE,Albany,NY,West End,POINT (-73.7781040852 42.6749695802)
APD*210001737,"21,126,558",9/22/2021 0:00,12:15,31,M,B,N,PL,PL 120.20         AM2,RECKLESS ENDANGERMENT 2ND,C,Crime in Progress,TRUE,Albany,NY,West End,POINT (-73.7781040852 42.6749695802)
APD*210001744,"21,126,899",9/22/2021 0:00,23:19,32,M,B,H,PL,PL 120.14   01    AM2,MENACING-2ND - WEAPON,C,Crime in Progress,TRUE,Albany,NY,White,
APD*200001673,"20,139,387",11/14/2020 0:00,20:21,30,M,B,N,PL,PL 155.25         AM0,PETIT LARCENY,C,Complaint,FALSE,Albany,NY,White,
APD*200001542,"20,138,958",10/26/2020 0:00,17:00,58,M,W,N,PL,PL 120.05   02    DF2,ASLT W/INT CAUSE PH INJ W/WEAP,C,Crime in Progress,FALSE,Albany,NY,White,
APD*200001476,"20,134,915",10/18/2020 0:00,0:25,25,F,B,N,PL,PL 195.05         AM2,OBSTRUCT GOVERNMENTL ADMIN 2ND,C,Crime in Progress,FALSE,Albany,NY,White,
APD*200001459,"20,132,551",10/13/2020 0:00,0:39,36,M,B,N,PL,PL 120.00   01    AM3,ASLT W/INT CAUSES PHYS INJURY,C,Complaint,FALSE,Albany,NY,West End,POINT (-73.7781040852 42.6749695802)
APD*200001576,"20,141,610",11/1/2020 0:00,1:03,26,M,B,N,PL,PL 265.03   03    CF2,CPW-2ND: LOADED FIREARM,C,Crime in Progress,FALSE,Albany,NY,Arbor Hill Concerned Citizens,POINT (-73.7532258347 42.6622200365)
APD*200001717,"20,088,468",11/23/2020 0:00,9:00,25,M,W,N,PL,PL 140.25   02    CF2,BURG:W/CRI INT - DWELLING,C,Complaint,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001626,"20,137,894",11/7/2020 0:00,4:28,34,M,B,N,PL,PL 265.03   03    CF2,CPW-2ND: LOADED FIREARM,C,Other,FALSE,Albany,NY,Sheridan Hollow,POINT (-73.7574072754 42.6566895795)
APD*200001552,"20,139,622",10/28/2020 0:00,3:42,28,M,B,N,PL,PL 165.05   01    AM3,UNAUTH USE VEH W/O OWNR CONST,,Crime in Progress,FALSE,Albany,NY,White,
APD*200001869,"20,162,719",12/18/2020 0:00,9:27,44,F,W,N,PL,PL 155.30         EF4,GRAND LARCENY 4TH,C,Complaint,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001690,"20,100,589",11/18/2020 0:00,10:30,34,M,W,N,PL,PL 130.52         AM0,FORCIBLE TOUCHING,C,Complaint,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001875,"20,161,808",12/19/2020 0:00,14:00,22,M,B,N,PL,PL 145.05   02    EF3,CRIMINAL MISCHIEF 3RD:DAMAGE ANOTHER'S PROPERTY-AMOUNT> $250,C,Complaint,FALSE,Albany,NY,White,
APD*200001762,"20,155,047",12/1/2020 0:00,15:19,56,M,W,N,PL,PL 155.25         AM0,PETIT LARCENY,C,Complaint,FALSE,Albany,NY,Pine Hills,POINT (-73.7866126905 42.6626959378)
APD*200001755,"19,148,959",12/1/2020 0:00,6:45,25,M,B,N,PL,PL 125.25   01    AF2,MURDER  INTENTION,C,Indictment Warrant,FALSE,Albany,NY,White,
APD*200001674,"20,147,977",11/14/2020 0:00,20:21,30,M,B,N,PL,PL 220.03         AM7,CRIM POSS CONTRL SUBST,C,Crime in Progress,FALSE,Albany,NY,White,
APD*200001769,"20,137,372",12/2/2020 0:00,20:10,39,M,W,N,PL,PL 155.30   01    EF4,GR LAR 4-VALUE PROPERTY GREATER THAN $1000,C,Complaint,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001850,"20,160,892",12/15/2020 0:00,9:00,22,M,B,N,PL,PL 145.05   02    EF3,CRIMINAL MISCHIEF 3RD:DAMAGE ANOTHER'S PROPERTY-AMOUNT> $250,C,Crime in Progress,FALSE,Albany,NY,White,
APD*200001633,"20,114,550",11/8/2020 0:00,4:00,44,M,B,N,PL,PL 140.05         0V0,TRESPASS,C,Arrest Warrant,FALSE,Albany,NY,White,
APD*200001706,"17,509,431",11/20/2020 0:00,13:10,24,F,B,N,PL,PL 240.26   01    0V2,HARRASSMENT 2ND- PHY CONTACT,C,Arrest Warrant,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001857,"20,161,567",12/16/2020 0:00,1:00,31,M,W,N,PL,PL 120.00   01    AM3,ASLT W/INT CAUSES PHYS INJURY,C,Arrest Warrant,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001553,"20,139,622",10/28/2020 0:00,3:42,32,M,B,N,PL,PL 165.45   05    EF4,CPSP 4 VEHICLE XCEPT MTRCYCLE,C,Crime in Progress,FALSE,Albany,NY,White,
APD*200001565,"20,140,514",10/29/2020 0:00,21:35,39,M,W,N,PL,PL 145.05   02    EF3,CRIMINAL MISCHIEF 3RD:DAMAGE ANOTHER'S PROPERTY-AMOUNT> $250,C,Crime in Progress,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001735,"20,153,079",11/26/2020 0:00,17:41,47,M,W,N,PL,PL 215.50   03    AM2,DISOBEY MANDATE EXC  JL 753A-2,C,Order of Protection,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001564,"20,140,408",10/29/2020 0:00,16:41,37,M,B,N,PL,PL 220.09   01    CF4,CRIM POSS NARCO DRUG,C,Crime in Progress,FALSE,Albany,NY,White,
APD*200001402,"20,125,375",9/28/2020 0:00,16:46,55,M,B,N,PL,PL 155.25         AM0,PETIT LARCENY,C,Crime in Progress,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001828,"20,159,951",12/12/2020 0:00,8:38,23,F,B,N,PL,PL 155.25         AM0,PETIT LARCENY,C,Crime in Progress,FALSE,Albany,NY,Upper Washington Avenue,POINT (-73.7985897295 42.6817391392)
APD*200001799,"20,157,491",12/6/2020 0:00,23:05,19,F,B,N,PL,PL 120.05   02    DF2,ASLT W/INT CAUSE PH INJ W/WEAP,C,Crime in Progress,FALSE,Albany,NY,White,
APD*200001786,"20,141,938",12/4/2020 0:00,5:58,20,M,B,N,PL,PL 140.30   02    BF1,BURG/ILL NIGHT ENTRY CAUS INJ,C,Complaint,FALSE,Albany,NY,Melrose,POINT (-73.7990796239 42.6727006271)
APD*200001825,"20,159,638",12/11/2020 0:00,16:53,59,M,W,N,PL,PL 240.26   01    0V2,HARRASSMENT 2ND- PHY CONTACT,C,Crime in Progress,FALSE,Albany,NY,No. Albany / Shaker Park,POINT (-73.7452874985 42.6728269867)
APD*200001640,"20,145,263",11/8/2020 0:00,21:12,44,M,B,N,PL,PL 140.30   02    BF1,BURG/ILL NIGHT ENTRY CAUS INJ,C,Crime in Progress,FALSE,Albany,NY,White,
APD*200001467,"20,016,402",10/15/2020 0:00,11:40,30,M,B,N,PL,PL 220.39   01    BF3,CRIM SALE NARCO DRUG,C,Arrest Warrant,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001442,"20,128,930",10/6/2020 0:00,0:56,23,M,B,N,PL,PL 120.05   02    DF2,ASLT W/INT CAUSE PH INJ W/WEAP,C,Crime in Progress,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001716,"20,091,149",11/23/2020 0:00,9:00,25,M,W,N,PL,PL 140.25   02    CF2,BURG:W/CRI INT - DWELLING,C,Complaint,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001403,"20,125,590",9/29/2020 0:00,2:40,42,M,B,N,PL,PL 240.26   01    0V2,HARRASSMENT 2ND- PHY CONTACT,C,Complaint,FALSE,Albany,NY,West End,POINT (-73.7781040852 42.6749695802)
APD*200001676,"20,144,541",11/14/2020 0:00,20:21,30,M,B,N,PL,PL 145.05   02    EF3,CRIMINAL MISCHIEF 3RD:DAMAGE ANOTHER'S PROPERTY-AMOUNT> $250,C,Other,FALSE,Albany,NY,White,
APD*200001794,"20,156,661",12/4/2020 0:00,20:24,26,M,W,N,PL,PL 120.00   02    AM3,ASLT  RECKLSLY CAUSE PHYS INJRY,C,Crime in Progress,FALSE,Albany,NY,White,
APD*200001469,"20,133,964",10/15/2020 0:00,20:44,27,F,B,N,PL,PL 220.03         AM7,CRIM POSS CONTRL SUBST,C,Crime in Progress,FALSE,Albany,NY,White,
APD*200001751,"20,154,537",11/30/2020 0:00,10:38,58,F,B,N,PL,PL 155.25         AM0,PETIT LARCENY,C,Crime in Progress,FALSE,Albany,NY,White,
APD*200001585,"20,141,882",11/1/2020 0:00,17:29,43,M,B,N,PL,PL 265.03   03    CF2,CPW-2ND: LOADED FIREARM,C,Crime in Progress,FALSE,Albany,NY,White,
APD*200001558,"20,139,937",10/28/2020 0:00,17:10,43,M,W,N,PL,PL 240.20         0V0,DISORDERLY CONDUCT,C,Arrest Warrant,FALSE,Albany,NY,Melrose,POINT (-73.7990796239 42.6727006271)
APD*200001587,"20,141,724",11/2/2020 0:00,2:00,34,M,B,N,PL,PL 120.00   01    AM3,ASLT W/INT CAUSES PHYS INJURY,C,Crime in Progress,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001540,"20,138,880",10/26/2020 0:00,14:26,25,M,B,N,PL,PL 215.50   03    AM2,DISOBEY MANDATE EXC  JL 753A-2,C,Crime in Progress,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001770,"20,139,903",12/2/2020 0:00,20:10,39,M,W,N,PL,PL 155.35         DF3,GRAND LARCENY 3 VALUE GREATER THAN $3000,C,Complaint,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001677,"20,148,051",11/14/2020 0:00,23:48,27,M,B,N,PL,PL 125.25   01    AF2,MURDER  INTENTION,C,Crime in Progress,FALSE,Albany,NY,West End,POINT (-73.7781040852 42.6749695802)
APD*200001781,"20,026,193",12/4/2020 0:00,2:52,39,M,W,N,PL,PL 240.26   01    0V2,HARRASSMENT 2ND- PHY CONTACT,C,Arrest Warrant,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001855,"20,161,418",12/15/2020 0:00,16:54,22,M,B,N,PL,PL 120.00   01    AM3,ASLT W/INT CAUSES PHYS INJURY,C,Crime in Progress,FALSE,Albany,NY,White,
APD*200001473,"20,134,304",10/16/2020 0:00,16:38,28,F,B,N,PL,PL 260.10   01    AM0,ACT IN MANNER INJUR CHILD LESS THAN 16,C,Crime in Progress,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001420,"20,127,419",10/2/2020 0:00,16:21,45,M,W,N,PL,PL 165.05   01    AM3,UNAUTH USE VEH W/O OWNR CONST,C,Crime in Progress,FALSE,Albany,NY,White,
APD*200001435,"20,127,434",10/2/2020 0:00,16:56,56,M,B,N,PL,PL 155.25         AM0,PETIT LARCENY,C,Crime in Progress,FALSE,Albany,NY,White,
APD*200001788,"20,141,280",12/4/2020 0:00,5:58,20,M,B,N,PL,PL 215.51   BV    EF1,CRIM CONTEMPT-1ST-PHY CONTACT,C,Complaint,FALSE,Albany,NY,Melrose,POINT (-73.7990796239 42.6727006271)
APD*200001474,"20,134,395",10/17/2020 0:00,9:01,47,M,W,N,PL,PL 120.14   01    AM2,MENACING-2ND - WEAPON,C,Complaint,FALSE,Albany,NY,West End,POINT (-73.7781040852 42.6749695802)
APD*200001834,"20,160,300",12/13/2020 0:00,0:19,21,M,B,N,PL,PL 145.05   02    EF3,CRIMINAL MISCHIEF 3RD:DAMAGE ANOTHER'S PROPERTY-AMOUNT> $250,C,Crime in Progress,FALSE,Albany,NY,Pine Hills,POINT (-73.7866126905 42.6626959378)
APD*200001678,"19,178,104",11/16/2020 0:00,11:00,29,M,W,N,PL,PL 145.05   02    EF3,CRIMINAL MISCHIEF 3RD:DAMAGE ANOTHER'S PROPERTY-AMOUNT> $250,C,Arrest Warrant,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001573,"20,140,786",10/31/2020 0:00,9:30,46,M,B,N,PL,PL 215.50   03    AM2,DISOBEY MANDATE EXC  JL 753A-2,C,Complaint,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001515,"20,059,302",10/22/2020 0:00,14:10,28,F,B,N,PL,PL 240.26   01    0V2,HARRASSMENT 2ND- PHY CONTACT,C,Arrest Warrant,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001477,"20,135,163",10/18/2020 0:00,15:48,28,M,B,N,PL,PL 120.00   01    AM3,ASLT W/INT CAUSES PHYS INJURY,C,Crime in Progress,FALSE,Albany,NY,Arbor Hill Concerned Citizens,POINT (-73.7532258347 42.6622200365)
APD*200001829,"20,159,962",12/12/2020 0:00,8:55,23,F,B,N,PL,PL 155.35         DF3,GRAND LARCENY 3 VALUE GREATER THAN $3000,C,Crime in Progress,FALSE,Albany,NY,Upper Washington Avenue,POINT (-73.7985897295 42.6817391392)
APD*200001718,"20,090,280",11/23/2020 0:00,9:00,25,M,W,N,PL,PL 140.25   02    CF2,BURG:W/CRI INT - DWELLING,C,Complaint,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001876,"20,163,179",12/19/2020 0:00,8:45,22,M,B,N,PL,PL 120.05   03    DF2,ASLT W/INT CAUS PH INJ TO OFF,C,Complaint,FALSE,Albany,NY,White,
APD*200001579,"20,141,672",11/1/2020 0:00,4:22,29,M,B,N,PL,PL 195.05         AM2,OBSTRUCT GOVERNMENTL ADMIN 2ND,C,Crime in Progress,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001491,"20,088,115",10/20/2020 0:00,12:51,19,M,B,N,PL,PL 120.14   01    AM2,MENACING-2ND - WEAPON,C,Crime in Progress,FALSE,Albany,NY,White,
APD*200001407,"20,126,052",9/29/2020 0:00,22:53,23,M,B,N,PL,PL 145.10         DF2,CRIMINAL MISCHIEF - 2ND,C,Crime in Progress,FALSE,Albany,NY,Arbor Hill Concerned Citizens,POINT (-73.7532258347 42.6622200365)
APD*200001705,"20,146,419",11/20/2020 0:00,11:11,32,M,B,N,PL,PL 265.01   02    AM4,CRIM POSS WEAP W/INT TO USE,C,Complaint,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001634,"20,145,019",11/8/2020 0:00,9:32,26,M,B,N,PL,PL 145.05   02    EF3,CRIMINAL MISCHIEF 3RD:DAMAGE ANOTHER'S PROPERTY-AMOUNT> $250,C,Crime in Progress,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001812,"19,180,840",12/8/2020 0:00,14:20,21,M,B,N,PL,PL 120.25         DF1,RECKLESS ENDANGERMENT 1ST,C,Arrest Warrant,FALSE,Albany,NY,White,
APD*200001867,"20,162,478",12/17/2020 0:00,18:36,26,M,B,N,PL,PL 120.14   01    AM2,MENACING-2ND - WEAPON,C,Complaint,FALSE,Albany,NY,Sheridan Hollow,POINT (-73.7574072754 42.6566895795)
APD*200001772,"20,144,775",12/2/2020 0:00,20:10,39,M,W,N,PL,PL 155.40   01    CF2,GR LARC 2-PROPTY VALUE GREATER THAN $50000,C,Complaint,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001524,"20,126,823",10/23/2020 0:00,13:52,46,M,B,N,PL,PL 215.50   03    AM2,DISOBEY MANDATE EXC  JL 753A-2,C,Arrest Warrant,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001414,"20,023,125",10/1/2020 0:00,10:00,24,M,B,N,PL,PL 120.05   02    DF2,ASLT W/INT CAUSE PH INJ W/WEAP,C,Complaint,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001452,"20,072,751",10/10/2020 0:00,15:20,25,F,W,N,PL,PL 155.25         AM0,PETIT LARCENY,C,Arrest Warrant,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001675,"20,139,238",11/14/2020 0:00,20:21,30,M,B,N,PL,PL 155.30   04    EF4,GRAND LARCENY 4  CREDIT CARD,C,Complaint,FALSE,Albany,NY,White,
APD*200001646,"20,145,575",11/9/2020 0:00,14:29,29,M,B,N,PL,PL 221.05         0V2,UNLAWFUL POSSESSION OF MARIHUANA 2ND DEGREE,C,Crime in Progress,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001528,"20,137,788",10/23/2020 0:00,23:15,27,M,W,N,PL,PL 195.05         AM2,OBSTRUCT GOVERNMENTL ADMIN 2ND,C,Crime in Progress,FALSE,Albany,NY,Buckingham Lake,POINT (-73.8077747933 42.6643540181)
APD*200001433,"20,128,479",10/5/2020 0:00,5:50,20,M,B,N,PL,PL 205.30         AM0,RESISTING ARREST,C,Crime in Progress,FALSE,Albany,NY,Arbor Hill Concerned Citizens,POINT (-73.7532258347 42.6622200365)
APD*200001847,"20,161,040",12/14/2020 0:00,19:56,23,M,B,N,PL,PL 145.05         EF3,CRIMINAL MISCHIEF - 3RD,,Crime in Progress,FALSE,Albany,NY,Sheridan Hollow,POINT (-73.7574072754 42.6566895795)
APD*200001551,"20,139,475",10/27/2020 0:00,19:06,38,M,W,N,PL,PL 165.50         DF3,CRIM POSS STLN PROP GREATER THAN $3000,C,Crime in Progress,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001830,"20,159,999",12/12/2020 0:00,11:16,31,M,B,N,PL,PL 265.03   03    CF2,CPW-2ND: LOADED FIREARM,C,Crime in Progress,FALSE,Albany,NY,White,
APD*200001563,"15,429,256",10/29/2020 0:00,9:44,38,M,B,N,PL,PL 240.20   01    0V0,DIS/CON FIGHT/VIOLENT BEHAVIOR,C,Arrest Warrant,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001660,"20,066,975",11/12/2020 0:00,13:27,23,M,B,N,PL,PL 140.20         DF3,BURGLARY 3RD,C,Complaint,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001822,"20,159,138",12/10/2020 0:00,20:40,23,F,B,N,PL,PL 155.25         AM0,PETIT LARCENY,C,Crime in Progress,FALSE,Albany,NY,Arbor Hill Concerned Citizens,POINT (-73.7532258347 42.6622200365)
APD*200001411,"20,126,230",9/30/2020 0:00,10:45,41,M,W,N,PL,PL 220.09   01    CF4,CRIM POSS NARCO DRUG,C,Crime in Progress,FALSE,Albany,NY,Pine Hills,POINT (-73.7866126905 42.6626959378)
APD*200001478,"20,135,173",10/18/2020 0:00,15:10,34,M,B,N,PL,PL 120.00   01    AM3,ASLT W/INT CAUSES PHYS INJURY,C,Crime in Progress,FALSE,Albany,NY,White,
APD*200001854,"20,158,453",12/15/2020 0:00,10:00,19,M,B,N,PL,PL 160.15   04    BF1,ROB 1ST/DISPLAY FIREARM,C,Crime in Progress,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001409,"20,126,087",9/30/2020 0:00,2:11,25,F,W,N,PL,PL 120.05   02    DF2,ASLT W/INT CAUSE PH INJ W/WEAP,C,Complaint,FALSE,Albany,NY,Pine Hills,POINT (-73.7866126905 42.6626959378)
APD*200001483,"20,109,151",10/19/2020 0:00,13:11,55,M,B,N,PL,PL 155.25         AM0,PETIT LARCENY,C,Complaint,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001833,"20,160,300",12/13/2020 0:00,0:19,24,F,W,N,PL,PL 240.26   01    0V2,HARRASSMENT 2ND- PHY CONTACT,C,Crime in Progress,FALSE,Albany,NY,Pine Hills,POINT (-73.7866126905 42.6626959378)
APD*200001577,"20,141,654",11/1/2020 0:00,3:07,29,M,B,N,PL,PL 215.50   03    AM2,DISOBEY MANDATE EXC  JL 753A-2,C,Crime in Progress,FALSE,Albany,NY,Arbor Hill Concerned Citizens,POINT (-73.7532258347 42.6622200365)
APD*200001685,"19,173,788",11/17/2020 0:00,10:15,24,F,B,N,PL,PL 155.30   04    EF4,GRAND LARCENY 4  CREDIT CARD,C,Summons,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001516,"20,102,109",10/22/2020 0:00,14:10,28,F,B,N,PL,PL 140.05         0V0,TRESPASS,C,Arrest Warrant,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001841,"20,160,558",12/13/2020 0:00,15:40,31,F,B,N,PL,PL 190.23         BM0,FALSE PERSONATION,C,Crime in Progress,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001831,"20,159,999",12/12/2020 0:00,11:16,30,M,B,N,PL,PL 265.03   03    CF2,CPW-2ND: LOADED FIREARM,C,Crime in Progress,FALSE,Albany,NY,White,
APD*200001696,"20,149,944",11/19/2020 0:00,10:05,33,M,B,N,PL,PL 260.10   01    AM0,ACT IN MANNER INJUR CHILD LESS THAN 16,C,Crime in Progress,FALSE,Albany,NY,Sheridan Hollow,POINT (-73.7574072754 42.6566895795)
APD*200001507,"20,071,413",10/22/2020 0:00,14:10,28,F,B,N,PL,PL 240.26   01    0V2,HARRASSMENT 2ND- PHY CONTACT,C,Arrest Warrant,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001695,"20,149,723",11/18/2020 0:00,20:24,49,F,W,N,PL,PL 145.00   01    AM4,CRIM MIS INTENT DAMAGE PROPRTY,C,Crime in Progress,FALSE,Albany,NY,Pine Hills,POINT (-73.7866126905 42.6626959378)
APD*200001730,"20,075,372",11/25/2020 0:00,10:43,30,M,W,N,PL,PL 240.26   01    0V2,HARRASSMENT 2ND- PHY CONTACT,C,Arrest Warrant,FALSE,Albany,NY,Arbor Hill Concerned Citizens,POINT (-73.7532258347 42.6622200365)
APD*200001598,"20,142,958",11/3/2020 0:00,21:33,29,F,B,N,PL,PL 115.00   01    AM4,CRIMINAL FACILITATION -4TH,C,Crime in Progress,FALSE,Albany,NY,Melrose,POINT (-73.7990796239 42.6727006271)
APD*200001589,"20,141,940",11/2/2020 0:00,2:00,27,M,W,N,PL,PL 265.01   04    AM4,CRIM POSS WEAP CONV FEL,C,Crime in Progress,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001853,"20,158,453",12/15/2020 0:00,10:49,20,M,B,N,PL,PL 160.15   04    BF1,ROB 1ST/DISPLAY FIREARM,C,Other,FALSE,Albany,NY,White,
APD*200001809,"20,158,017",12/8/2020 0:00,3:51,56,M,B,N,PL,PL 165.50         DF3,CRIM POSS STLN PROP GREATER THAN $3000,C,Crime in Progress,FALSE,Albany,NY,Sheridan Hollow,POINT (-73.7574072754 42.6566895795)
APD*200001588,"20,141,724",11/2/2020 0:00,2:00,20,M,B,N,PL,PL 120.00   01    AM3,ASLT W/INT CAUSES PHYS INJURY,C,Crime in Progress,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
APD*200001837,"20,160,366",12/13/2020 0:00,6:25,25,M,B,N,PL,PL 215.50   03    AM2,DISOBEY MANDATE EXC  JL 753A-2,C,Crime in Progress,FALSE,Albany,NY,Pine Hills,POINT (-73.7866126905 42.6626959378)
APD*200001801,"17,018,415",12/7/2020 0:00,10:00,33,M,W,H,PL,PL 140.20         DF3,BURGLARY 3RD,C,Arrest Warrant,FALSE,Albany,NY,South End,POINT (-73.7592617522 42.6392747943)
